GEOID,Tract-Name,2019 Scores - 2010 Scores
037117510,1175.1,-1
037117520,1175.2,-1
037117530,1175.3,-1
037119001,1190.01,-2
037119002,1190.02,-1
037119201,1192.01,-1
037119202,1192.02,-1
037119310,1193.1,-1
037119320,1193.2,-1
037119340,1193.4,-1
037119341,1193.41,-1
037119342,1193.42,-1
037119400,1194.0,-1
037119700,1197.0,-1
037119800,1198.0,-1
037119900,1199.0,-1
037120010,1200.1,-1
037120020,1200.2,-1
037120030,1200.3,-1
037120103,1201.03,-1
037120104,1201.04,-1
037120105,1201.05,-1
037120106,1201.06,-1
037120107,1201.07,-1
037120108,1201.08,-1
037120300,1203.0,-1
037120400,1204.0,-2
037121010,1210.1,-1
037121020,1210.2,-1
037121101,1211.01,-1
037121102,1211.02,-1
037121210,1212.1,-1
037121221,1212.21,-1
037121222,1212.22,-1
037121600,1216.0,-1
037121801,1218.01,-1
037121802,1218.02,-1
037121900,1219.0,-1
037122000,1220.0,-1
037122120,1221.2,-1
037122121,1221.21,-1
037122122,1221.22,-1
037122200,1222.0,-2
037122410,1224.1,-1
037122420,1224.2,-1
037123010,1230.1,-1
037123020,1230.2,-1
037123103,1231.03,-2
037123104,1231.04,-2
037123203,1232.03,-1
037123204,1232.04,-1
037123205,1232.05,-1
037123206,1232.06,-1
037123301,1233.01,-1
037123303,1233.03,-1
037123304,1233.04,-1
037123410,1234.1,-1
037123420,1234.2,-1
037123510,1235.1,-1
037123520,1235.2,-1
037123601,1236.01,-1
037123602,1236.02,0
037123700,1237.0,-1
037123800,1238.0,-1
037123901,1239.01,-1
037123902,1239.02,-1
037124000,1240.0,-2
037124102,1241.02,-1
037124103,1241.03,-1
037124104,1241.04,-1
037124105,1241.05,-1
037124201,1242.01,-1
037124203,1242.03,-1
037124204,1242.04,-1
037124300,1243.0,-2
037124400,1244.0,-1
037124500,1245.0,0
037124600,1246.0,-1
037124700,1247.0,-1
037124902,1249.02,-1
037124903,1249.03,-2
037125100,1251.0,-2
037125200,1252.0,-2
037125310,1253.1,-2
037125320,1253.2,-2
037125401,1254.01,-2
037125402,1254.02,-2
037125501,1255.01,-3
037125502,1255.02,-2
037125600,1256.0,-3
037127102,1271.02,0
037127103,1271.03,-1
037127104,1271.04,-1
037127210,1272.1,-1
037127220,1272.2,-1
037127300,1273.0,-1
037127400,1274.0,-1
037127520,1275.2,-1
037127603,1276.03,-1
037127604,1276.04,-1
037127605,1276.05,-1
037127606,1276.06,-1
037127711,1277.11,-1
037127712,1277.12,-1
037127803,1278.03,-1
037127804,1278.04,-1
037127805,1278.05,-1
037127806,1278.06,-1
037127910,1279.1,0
037127920,1279.2,-1
037128101,1281.01,-1
037128102,1281.02,0
037128210,1282.1,0
037128220,1282.2,0
037128302,1283.02,-1
037128303,1283.03,-1
037128400,1284.0,0
037128500,1285.0,0
037128601,1286.01,0
037128602,1286.02,0
037128702,1287.02,0
037128801,1288.01,-1
037128802,1288.02,0
037128910,1289.1,-1
037131010,1310.1,0
037131020,1310.2,0
037131100,1311.0,0
037131200,1312.0,-1
037131300,1313.0,0
037131400,1314.0,0
037131600,1316.0,0
037131701,1317.01,0
037131702,1317.02,0
037131800,1318.0,0
037131900,1319.0,0
037132001,1320.01,0
037132002,1320.02,0
037132101,1321.01,0
037132102,1321.02,0
037132300,1323.0,-1
037132501,1325.01,0
037132502,1325.02,0
037132700,1327.0,0
037132900,1329.0,0
037133000,1330.0,0
037133100,1331.0,0
037134001,1340.01,0
037134002,1340.02,-1
037134101,1341.01,0
037134103,1341.03,-1
037134104,1341.04,0
037134201,1342.01,-1
037134302,1343.02,0
037134303,1343.03,0
037134304,1343.04,0
037134305,1343.05,0
037134306,1343.06,0
037134421,1344.21,-1
037134422,1344.22,-1
037134423,1344.23,-1
037134424,1344.24,-1
037134520,1345.2,0
037134521,1345.21,0
037134522,1345.22,0
037134710,1347.1,-1
037134720,1347.2,0
037134800,1348.0,0
037134901,1349.01,0
037134903,1349.03,0
037134904,1349.04,-1
037134905,1349.05,-1
037135102,1351.02,0
037135111,1351.11,0
037135113,1351.13,0
037135114,1351.14,0
037135201,1352.01,0
037135202,1352.02,-1
037135203,1352.03,-1
037137000,1370.0,-1
037137103,1371.03,0
037137104,1371.04,-1
037137201,1372.01,0
037137301,1373.01,0
037137302,1373.02,-1
037137401,1374.01,-1
037137402,1374.02,0
037137501,1375.01,-1
037137502,1375.02,-1
037137504,1375.04,-1
037138000,1380.0,-1
037139001,1390.01,0
037139200,1392.0,0
037139301,1393.01,0
037139302,1393.02,0
037139303,1393.03,0
037139401,1394.01,0
037139402,1394.02,0
037139502,1395.02,0
037139503,1395.03,0
037139504,1395.04,0
037139600,1396.0,-1
037139701,1397.01,-1
037139702,1397.02,-1
037139703,1397.03,0
037139801,1398.01,0
037139802,1398.02,-1
037141101,1411.01,-1
037141102,1411.02,-1
037141201,1412.01,-1
037141202,1412.02,-1
037141302,1413.02,-1
037141303,1413.03,-1
037141304,1413.04,-1
037141400,1414.0,-1
037141500,1415.0,0
037141600,1416.0,-1
037141700,1417.0,-1
037143100,1431.0,-3
037143200,1432.0,-2
037143300,1433.0,-2
037143400,1434.0,-2
037143500,1435.0,-1
037143602,1436.02,-2
037143603,1436.03,-2
037143604,1436.04,-2
037143700,1437.0,-2
037143800,1438.0,-2
037143901,1439.01,-1
037143902,1439.02,-1
037181000,1810.0,0
037181300,1813.0,-1
037181400,1814.0,0
037181500,1815.0,0
037181600,1816.0,-1
037183101,1831.01,-1
037183103,1831.03,0
037183104,1831.04,0
037183220,1832.2,-1
037183221,1832.21,-1
037183222,1832.22,-1
037183300,1833.0,-1
037183401,1834.01,-2
037183402,1834.02,-2
037183510,1835.1,-2
037183520,1835.2,-2
037183610,1836.1,-1
037183620,1836.2,-1
037183701,1837.01,-1
037183702,1837.02,-1
037183810,1838.1,-2
037183820,1838.2,-2
037185100,1851.0,-3
037185202,1852.02,-4
037185203,1852.03,-3
037185204,1852.04,-3
037185310,1853.1,-4
037185320,1853.2,-5
037186100,1861.0,-2
037186201,1862.01,-2
037186202,1862.02,-1
037186203,1862.03,-2
037186301,1863.01,-3
037186302,1863.02,-3
037186401,1864.01,-3
037186403,1864.03,-3
037186404,1864.04,-3
037187101,1871.01,-3
037187102,1871.02,-5
037187200,1872.0,-4
037187300,1873.0,-3
037188100,1881.0,-3
037188201,1882.01,-3
037188202,1882.02,-3
037188300,1883.0,-3
037189101,1891.01,-2
037189102,1891.02,-3
037189201,1892.01,-2
037189202,1892.02,-2
037189300,1893.0,-2
037189400,1894.0,-2
037189500,1895.0,-2
037189600,1896.0,-2
037189701,1897.01,-3
037189702,1897.02,-2
037189800,1898.0,-2
037189902,1899.02,-2
037189903,1899.03,-2
037189904,1899.04,-2
037189905,1899.05,-2
037190100,1901.0,-2
037190201,1902.01,-3
037190202,1902.02,-3
037190301,1903.01,-2
037190401,1904.01,-2
037190402,1904.02,-2
037190510,1905.1,-2
037190520,1905.2,-2
037190700,1907.0,-3
037190801,1908.01,-3
037190802,1908.02,-3
037190901,1909.01,-2
037190902,1909.02,-2
037191000,1910.0,-2
037191110,1911.1,-2
037191120,1911.2,-2
037191201,1912.01,-2
037191203,1912.03,-2
037191204,1912.04,-2
037191301,1913.01,-3
037191302,1913.02,-3
037191410,1914.1,-3
037191420,1914.2,-3
037191500,1915.0,-2
037191610,1916.1,-2
037191620,1916.2,-2
037191710,1917.1,-2
037191720,1917.2,-2
037191810,1918.1,-3
037191820,1918.2,-2
037191901,1919.01,-2
037191902,1919.02,-2
037192001,1920.01,-2
037192002,1920.02,-2
037192300,1923.0,-2
037192410,1924.1,-3
037192420,1924.2,-2
037192510,1925.1,-2
037192520,1925.2,-2
037192610,1926.1,-2
037192620,1926.2,-2
037192700,1927.0,-3
037194101,1941.01,-2
037194102,1941.02,-2
037194200,1942.0,-1
037194300,1943.0,-1
037194401,1944.01,-2
037194402,1944.02,-1
037194500,1945.0,-1
037195100,1951.0,-3
037195201,1952.01,-3
037195202,1952.02,-3
037195300,1953.0,-3
037195400,1954.0,-3
037195500,1955.0,-4
037195600,1956.0,-4
037195710,1957.1,-4
037195720,1957.2,-4
037195802,1958.02,-3
037195803,1958.03,-3
037195804,1958.04,-3
037195901,1959.01,-3
037195902,1959.02,-3
037195903,1959.03,-3
037197200,1972.0,-5
037197300,1973.0,-5
037197410,1974.1,-4
037197420,1974.2,-4
037197500,1975.0,-4
037197600,1976.0,-5
037197700,1977.0,-7
037199000,1990.0,-7
037199110,1991.1,-4
037199120,1991.2,-5
037199201,1992.01,-6
037199202,1992.02,-4
037199300,1993.0,-4
037199400,1994.0,-5
037199700,1997.0,-9
037199800,1998.0,-6
037199900,1999.0,-6
037201110,2011.1,-1
037201120,2011.2,-1
037201200,2012.0,-2
037201301,2013.01,-3
037201302,2013.02,-2
037201401,2014.01,-3
037201402,2014.02,-3
037201501,2015.01,-1
037201503,2015.03,-2
037201504,2015.04,-2
037201601,2016.01,-3
037201602,2016.02,-2
037201700,2017.0,-2
037203100,2031.0,-4
037203200,2032.0,-4
037203300,2033.0,-6
037203500,2035.0,-8
037203600,2036.0,-5
037203710,2037.1,-4
037203720,2037.2,-4
037203800,2038.0,-4
037203900,2039.0,-3
037204110,2041.1,-4
037204120,2041.2,-3
037204200,2042.0,-4
037204300,2043.0,-4
037204410,2044.1,-5
037204420,2044.2,-4
037204600,2046.0,-4
037204700,2047.0,-4
037204810,2048.1,-3
037204820,2048.2,-3
037204910,2049.1,-3
037204920,2049.2,-3
037205110,2051.1,-3
037205120,2051.2,-3
037206010,2060.1,-5
037206020,2060.2,-8
037206031,2060.31,-5
037206032,2060.32,-6
037206050,2060.5,-4
037206200,2062.0,-5
037206300,2063.0,-4
037207101,2071.01,-6
037207102,2071.02,-7
037207103,2071.03,-7
037207301,2073.01,-4
037207302,2073.02,-4
037207400,2074.0,-5
037207501,2075.01,-4
037207502,2075.02,-4
037207710,2077.1,-4
037207900,2079.0,-3
037208000,2080.0,-5
037208301,2083.01,-3
037208302,2083.02,-4
037208401,2084.01,-4
037208402,2084.02,-4
037208501,2085.01,-3
037208502,2085.02,-4
037208610,2086.1,-3
037208620,2086.2,-3
037208710,2087.1,-3
037208720,2087.2,-3
037208801,2088.01,-4
037208802,2088.02,-4
037208902,2089.02,-4
037208903,2089.03,-4
037208904,2089.04,-4
037209102,2091.02,-3
037209103,2091.03,-4
037209104,2091.04,-3
037209200,2092.0,-4
037209300,2093.0,-4
037209401,2094.01,-4
037209402,2094.02,-4
037209403,2094.03,-4
037209510,2095.1,-3
037209520,2095.2,-4
037209810,2098.1,-3
037209820,2098.2,-4
037210010,2100.1,-4
037211000,2110.0,-2
037211120,2111.2,-3
037211121,2111.21,-3
037211122,2111.22,-3
037211201,2112.01,-2
037211202,2112.02,-2
037211310,2113.1,-2
037211320,2113.2,-2
037211410,2114.1,-2
037211420,2114.2,-2
037211500,2115.0,-3
037211701,2117.01,-3
037211703,2117.03,-2
037211704,2117.04,-2
037211802,2118.02,-2
037211803,2118.03,-2
037211804,2118.04,-2
037211910,2119.1,-2
037211921,2119.21,-2
037211922,2119.22,-2
037212101,2121.01,-2
037212102,2121.02,-2
037212202,2122.02,-2
037212203,2122.03,-2
037212204,2122.04,-3
037212303,2123.03,-2
037212304,2123.04,-2
037212305,2123.05,-2
037212306,2123.06,-2
037212410,2124.1,-2
037212420,2124.2,-2
037212501,2125.01,-2
037212502,2125.02,-2
037212610,2126.1,-3
037212620,2126.2,-3
037212701,2127.01,-2
037212702,2127.02,-2
037212800,2128.0,-2
037212900,2129.0,-2
037213100,2131.0,-2
037213201,2132.01,-2
037213202,2132.02,-2
037213310,2133.1,-2
037213320,2133.2,-2
037213401,2134.01,-2
037213402,2134.02,-3
037214000,2140.0,-2
037214100,2141.0,-2
037214400,2144.0,-2
037214501,2145.01,-1
037214502,2145.02,-2
037214503,2145.03,-2
037214600,2146.0,-1
037214700,2147.0,-1
037214800,2148.0,-1
037214901,2149.01,-1
037214902,2149.02,-1
037215101,2151.01,-1
037215102,2151.02,-2
037216100,2161.0,-2
037216200,2162.0,-2
037216300,2163.0,-1
037216401,2164.01,-1
037216402,2164.02,-1
037216700,2167.0,-1
037216800,2168.0,-1
037216900,2169.0,-1
037217001,2170.01,0
037217002,2170.02,0
037217100,2171.0,-1
037217200,2172.0,-2
037218110,2181.1,-2
037218120,2181.2,-2
037218210,2182.1,-2
037218220,2182.2,-2
037218300,2183.0,-1
037218400,2184.0,-1
037218500,2185.0,-1
037218600,2186.0,-1
037218701,2187.01,-2
037218702,2187.02,-2
037218800,2188.0,-2
037218900,2189.0,-2
037219010,2190.1,-2
037219020,2190.2,-2
037219300,2193.0,-2
037219500,2195.0,-1
037219700,2197.0,-1
037219800,2198.0,-1
037219901,2199.01,-1
037219902,2199.02,-1
037220000,2200.0,-1
037220100,2201.0,0
037221110,2211.1,-3
037221120,2211.2,-3
037221210,2212.1,-2
037221220,2212.2,-3
037221302,2213.02,-2
037221303,2213.03,-2
037221304,2213.04,-2
037221401,2214.01,-2
037221402,2214.02,-2
037221500,2215.0,-2
037221601,2216.01,-3
037221602,2216.02,-3
037221710,2217.1,-3
037221810,2218.1,-3
037221820,2218.2,-3
037221900,2219.0,-3
037222001,2220.01,-2
037222002,2220.02,-2
037222100,2221.0,-2
037222200,2222.0,-2
037222500,2225.0,-2
037222600,2226.0,-2
037222700,2227.0,-3
037224010,2240.1,-4
037224020,2240.2,-3
037224200,2242.0,-3
037224310,2243.1,-3
037224320,2243.2,-3
037224410,2244.1,-3
037224420,2244.2,-3
037224600,2246.0,-3
037224700,2247.0,-3
037226001,2260.01,-3
037226002,2260.02,-3
037226410,2264.1,-3
037226420,2264.2,-2
037226700,2267.0,-3
037227010,2270.1,-2
037227020,2270.2,-2
037228100,2281.0,-2
037228210,2282.1,-2
037228220,2282.2,-2
037228310,2283.1,-3
037228320,2283.2,-3
037228410,2284.1,-3
037228420,2284.2,-3
037228500,2285.0,-3
037228600,2286.0,-2
037228710,2287.1,-2
037228720,2287.2,-2
037228800,2288.0,-2
037228900,2289.0,-2
037229100,2291.0,-2
037229200,2292.0,-2
037229300,2293.0,-2
037229410,2294.1,-2
037229420,2294.2,-1
037231100,2311.0,-3
037231210,2312.1,-2
037231220,2312.2,-2
037231300,2313.0,-2
037231400,2314.0,-2
037231500,2315.0,-2
037231600,2316.0,-2
037231710,2317.1,-2
037231720,2317.2,-2
037231800,2318.0,-2
037231900,2319.0,-2
037232110,2321.1,-2
037232120,2321.2,-2
037232200,2322.0,-2
037232300,2323.0,-2
037232400,2324.0,-2
037232500,2325.0,-1
037232600,2326.0,-2
037232700,2327.0,-2
037232800,2328.0,-2
037234000,2340.0,-1
037234200,2342.0,-1
037234300,2343.0,-1
037234501,2345.01,-1
037234502,2345.02,-1
037234600,2346.0,-1
037234700,2347.0,-1
037234800,2348.0,-1
037234901,2349.01,-1
037234902,2349.02,-1
037235100,2351.0,-1
037235201,2352.01,-1
037235202,2352.02,-1
037236000,2360.0,-1
037236100,2361.0,-1
037236202,2362.02,-1
037236203,2362.03,-1
037236204,2362.04,-1
037236400,2364.0,0
037237101,2371.01,-2
037237102,2371.02,-2
037237201,2372.01,-2
037237202,2372.02,-1
037237300,2373.0,-1
037237401,2374.01,-2
037237402,2374.02,-1
037237500,2375.0,-2
037237600,2376.0,-2
037237710,2377.1,-2
037237720,2377.2,-2
037237800,2378.0,-1
037237900,2379.0,-1
037238000,2380.0,-1
037238100,2381.0,-1
037238200,2382.0,-1
037238310,2383.1,-2
037238320,2383.2,-2
037238400,2384.0,-1
037239201,2392.01,-2
037239202,2392.02,-1
037239310,2393.1,-2
037239320,2393.2,-1
037239330,2393.3,-1
037239501,2395.01,-1
037239502,2395.02,-1
037239601,2396.01,-2
037239602,2396.02,-1
037239701,2397.01,-1
037239702,2397.02,-1
037239801,2398.01,-1
037239802,2398.02,-1
037240010,2400.1,-1
037240020,2400.2,-1
037240200,2402.0,-1
037240300,2403.0,-2
037240401,2404.01,-1
037240402,2404.02,-1
037240500,2405.0,-1
037240600,2406.0,-1
037240700,2407.0,-1
037240800,2408.0,-1
037240900,2409.0,-1
037241001,2410.01,-1
037241002,2410.02,-1
037241110,2411.1,-1
037241120,2411.2,-1
037241201,2412.01,-1
037241202,2412.02,0
037241300,2413.0,0
037241400,2414.0,-1
037242000,2420.0,-1
037242100,2421.0,-2
037242200,2422.0,-1
037242300,2423.0,-1
037242600,2426.0,-1
037242700,2427.0,-2
037243000,2430.0,-2
037243100,2431.0,-2
037261101,2611.01,-1
037261102,2611.02,0
037261200,2612.0,0
037262100,2621.0,0
037262200,2622.0,0
037262301,2623.01,0
037262302,2623.02,1
037262303,2623.03,1
037262400,2624.0,1
037262501,2625.01,0
037262601,2626.01,0
037262604,2626.04,0
037262704,2627.04,-1
037262706,2627.06,0
037262802,2628.02,1
037264000,2640.0,1
037264102,2641.02,1
037264103,2641.03,2
037264301,2643.01,1
037264302,2643.02,2
037265100,2651.0,0
037265201,2652.01,1
037265202,2652.02,1
037265301,2653.01,1
037265303,2653.03,1
037265304,2653.04,1
037265305,2653.05,1
037265410,2654.1,1
037265420,2654.2,1
037265510,2655.1,1
037265520,2655.2,2
037265601,2656.01,0
037265602,2656.02,1
037265700,2657.0,1
037267100,2671.0,1
037267200,2672.0,1
037267300,2673.0,2
037267402,2674.02,1
037267403,2674.03,1
037267404,2674.04,2
037267501,2675.01,2
037267502,2675.02,1
037267600,2676.0,1
037267700,2677.0,1
037267800,2678.0,0
037267901,2679.01,0
037267902,2679.02,1
037269000,2690.0,0
037269100,2691.0,-1
037269300,2693.0,1
037269500,2695.0,-1
037269601,2696.01,0
037269602,2696.02,0
037269700,2697.0,0
037269800,2698.0,0
037269903,2699.03,0
037269904,2699.04,0
037269905,2699.05,0
037269906,2699.06,0
037269907,2699.07,0
037270100,2701.0,0
037270200,2702.0,0
037270300,2703.0,-1
037271100,2711.0,0
037271200,2712.0,1
037271300,2713.0,1
037271400,2714.0,1
037271500,2715.0,1
037271600,2716.0,1
037271701,2717.01,1
037271702,2717.02,1
037271801,2718.01,1
037271802,2718.02,0
037271901,2719.01,1
037271902,2719.02,1
037272100,2721.0,1
037272201,2722.01,1
037272202,2722.02,0
037272301,2723.01,1
037272302,2723.02,1
037273100,2731.0,0
037273200,2732.0,0
037273300,2733.0,0
037273402,2734.02,1
037273502,2735.02,0
037273600,2736.0,1
037273700,2737.0,0
037273800,2738.0,0
037273902,2739.02,0
037274100,2741.0,1
037274202,2742.02,1
037275101,2751.01,1
037275102,2751.02,1
037275200,2752.0,1
037275302,2753.02,1
037275311,2753.11,1
037275400,2754.0,0
037275500,2755.0,0
037275602,2756.02,1
037275603,2756.03,1
037276000,2760.0,1
037276100,2761.0,0
037276400,2764.0,2
037276500,2765.0,1
037276601,2766.01,3
037276603,2766.03,3
037276604,2766.04,3
037277000,2770.0,1
037277100,2771.0,1
037277200,2772.0,1
037277400,2774.0,0
037278001,2780.01,1
037278102,2781.02,2
037291110,2911.1,0
037291120,2911.2,0
037291130,2911.3,0
037291210,2912.1,0
037291220,2912.2,-1
037291300,2913.0,-1
037292000,2920.0,0
037293201,2932.01,0
037293202,2932.02,-1
037293301,2933.01,-1
037293302,2933.02,0
037293304,2933.04,0
037293306,2933.06,0
037293307,2933.07,0
037294110,2941.1,-1
037294120,2941.2,-1
037294200,2942.0,-1
037294301,2943.01,-1
037294302,2943.02,-1
037294410,2944.1,0
037294421,2944.21,0
037294510,2945.1,-1
037294520,2945.2,-1
037294610,2946.1,0
037294620,2946.2,-1
037294701,2947.01,-1
037294810,2948.1,-1
037294820,2948.2,-1
037294830,2948.3,-1
037294900,2949.0,-1
037295103,2951.03,-1
037296210,2962.1,0
037296220,2962.2,0
037296300,2963.0,0
037296401,2964.01,0
037296402,2964.02,0
037296500,2965.0,0
037296600,2966.0,0
037296901,2969.01,0
037296902,2969.02,0
037297000,2970.0,0
037297110,2971.1,0
037297120,2971.2,0
037297201,2972.01,0
037297202,2972.02,0
037297300,2973.0,0
037297400,2974.0,0
037297500,2975.0,0
037297601,2976.01,0
037297602,2976.02,0
037300100,3001.0,0
037300200,3002.0,-1
037300301,3003.01,-1
037300400,3004.0,-1
037300501,3005.01,-1
037300502,3005.02,0
037300600,3006.0,-1
037300701,3007.01,-1
037300702,3007.02,-2
037300800,3008.0,0
037300901,3009.01,0
037300902,3009.02,0
037301000,3010.0,-1
037301100,3011.0,-2
037301203,3012.03,-1
037301204,3012.04,-2
037301205,3012.05,-2
037301206,3012.06,-2
037301300,3013.0,-2
037301400,3014.0,-2
037301501,3015.01,-4
037301502,3015.02,-4
037301601,3016.01,-4
037301602,3016.02,-4
037301701,3017.01,-3
037301702,3017.02,-3
037301801,3018.01,-2
037301802,3018.02,-2
037301900,3019.0,-2
037302002,3020.02,-2
037302003,3020.03,-2
037302004,3020.04,-1
037302102,3021.02,-2
037302103,3021.03,-2
037302104,3021.04,-1
037302201,3022.01,-2
037302202,3022.02,-2
037302301,3023.01,-2
037302302,3023.02,-2
037302401,3024.01,-3
037302503,3025.03,-2
037302504,3025.04,-2
037302505,3025.05,-3
037302506,3025.06,-2
037310100,3101.0,-2
037310201,3102.01,-3
037310202,3102.02,-3
037310300,3103.0,-3
037310400,3104.0,-2
037310501,3105.01,-3
037310601,3106.01,-4
037310602,3106.02,-3
037310701,3107.01,-4
037310702,3107.02,-5
037310703,3107.03,-5
037310800,3108.0,-3
037310900,3109.0,-4
037311000,3110.0,-3
037311100,3111.0,-2
037311200,3112.0,-2
037311300,3113.0,-3
037311400,3114.0,-2
037311500,3115.0,-3
037311600,3116.0,-4
037311700,3117.0,-5
037311801,3118.01,-4
037311802,3118.02,-6
037320000,3200.0,-2
037320100,3201.0,-1
037320201,3202.01,-1
037320202,3202.02,-1
037320300,3203.0,-1
037400204,4002.04,0
037400205,4002.05,-1
037400206,4002.06,0
037400207,4002.07,1
037400302,4003.02,0
037400304,4003.04,-1
037400402,4004.02,2
037400403,4004.03,1
037400404,4004.04,3
037400501,4005.01,3
037400602,4006.02,7
037400603,4006.03,4
037400604,4006.04,4
037400800,4008.0,3
037400900,4009.0,2
037401001,4010.01,2
037401002,4010.02,2
037401101,4011.01,2
037401102,4011.02,3
037401201,4012.01,2
037401202,4012.02,1
037401203,4012.03,2
037401303,4013.03,-2
037401304,4013.04,-2
037401311,4013.11,1
037401312,4013.12,1
037401500,4015.0,-2
037401601,4016.01,-1
037401602,4016.02,-1
037401603,4016.03,0
037401701,4017.01,-1
037401703,4017.03,-2
037401704,4017.04,-2
037401800,4018.0,-1
037401901,4019.01,-1
037401902,4019.02,-2
037402001,4020.01,-3
037402002,4020.02,-2
037402101,4021.01,-4
037402102,4021.02,-4
037402200,4022.0,-4
037402301,4023.01,-4
037402303,4023.03,-6
037402304,4023.04,-4
037402402,4024.02,-3
037402403,4024.03,-2
037402404,4024.04,-2
037402405,4024.05,-2
037402406,4024.06,-2
037402501,4025.01,-5
037402502,4025.02,-4
037402600,4026.0,-4
037402702,4027.02,-5
037402703,4027.03,-3
037402705,4027.05,-4
037402706,4027.06,-3
037402801,4028.01,-5
037402803,4028.03,-3
037402804,4028.04,-4
037402902,4029.02,-4
037402903,4029.03,-4
037402904,4029.04,-3
037403000,4030.0,-3
037403200,4032.0,-1
037403303,4033.03,0
037403304,4033.04,0
037403305,4033.05,0
037403312,4033.12,-1
037403316,4033.16,-1
037403317,4033.17,-2
037403318,4033.18,-3
037403319,4033.19,-1
037403320,4033.2,-1
037403321,4033.21,-2
037403322,4033.22,-1
037403323,4033.23,-1
037403324,4033.24,-1
037403325,4033.25,-1
037403401,4034.01,0
037403402,4034.02,0
037403403,4034.03,0
037403404,4034.04,0
037403405,4034.05,0
037403406,4034.06,0
037403407,4034.07,0
037403408,4034.08,0
037403500,4035.0,0
037403600,4036.0,1
037403702,4037.02,1
037403703,4037.03,1
037403721,4037.21,1
037403722,4037.22,2
037403801,4038.01,2
037403802,4038.02,1
037403901,4039.01,2
037403902,4039.02,2
037404000,4040.0,2
037404100,4041.0,2
037404201,4042.01,3
037404202,4042.02,3
037404301,4043.01,4
037404302,4043.02,3
037404401,4044.01,7
037404402,4044.02,5
037404501,4045.01,2
037404503,4045.03,2
037404504,4045.04,2
037404600,4046.0,6
037404701,4047.01,-1
037404702,4047.02,-2
037404703,4047.03,-1
037404801,4048.01,0
037404802,4048.02,-1
037404803,4048.03,-1
037404901,4049.01,0
037404902,4049.02,0
037404903,4049.03,0
037405001,4050.01,1
037405002,4050.02,1
037405101,4051.01,0
037405102,4051.02,0
037405201,4052.01,-1
037405202,4052.02,-1
037405203,4052.03,-1
037405301,4053.01,0
037405302,4053.02,-1
037405400,4054.0,0
037405500,4055.0,0
037405600,4056.0,1
037405701,4057.01,0
037405702,4057.02,1
037405800,4058.0,2
037405900,4059.0,1
037406000,4060.0,1
037406101,4061.01,1
037406102,4061.02,1
037406200,4062.0,1
037406300,4063.0,1
037406402,4064.02,0
037406411,4064.11,0
037406412,4064.12,0
037406500,4065.0,0
037406601,4066.01,0
037406602,4066.02,-1
037406701,4067.01,-2
037406702,4067.02,-1
037406800,4068.0,-1
037406901,4069.01,-2
037406902,4069.02,-2
037407001,4070.01,-2
037407002,4070.02,-2
037407101,4071.01,-2
037407102,4071.02,-2
037407200,4072.0,-2
037407301,4073.01,-2
037407302,4073.02,-2
037407400,4074.0,-2
037407501,4075.01,-2
037407502,4075.02,-2
037407601,4076.01,-2
037407602,4076.02,-2
037407701,4077.01,-3
037407702,4077.02,-2
037407801,4078.01,-1
037407802,4078.02,-2
037407900,4079.0,-1
037408003,4080.03,0
037408004,4080.04,-1
037408005,4080.05,0
037408006,4080.06,-1
037408133,4081.33,-1
037408134,4081.34,-1
037408135,4081.35,-1
037408136,4081.36,0
037408137,4081.37,0
037408138,4081.38,-1
037408139,4081.39,-1
037408140,4081.4,-1
037408141,4081.41,-1
037408202,4082.02,-2
037408211,4082.11,-1
037408212,4082.12,0
037408301,4083.01,-2
037408302,4083.02,-2
037408303,4083.03,-2
037408401,4084.01,-2
037408402,4084.02,-1
037408501,4085.01,-2
037408503,4085.03,-2
037408504,4085.04,-1
037408505,4085.05,-2
037408623,4086.23,-2
037408624,4086.24,-2
037408625,4086.25,-1
037408626,4086.26,-1
037408627,4086.27,-2
037408628,4086.28,-2
037408629,4086.29,-1
037408630,4086.3,-2
037408631,4086.31,-3
037408703,4087.03,0
037408704,4087.04,0
037408705,4087.05,0
037408706,4087.06,0
037408722,4087.22,-1
037408723,4087.23,-1
037408724,4087.24,0
037408800,4088.0,-5
037430002,4300.02,3
037430003,4300.03,4
037430101,4301.01,1
037430102,4301.02,1
037430200,4302.0,2
037430301,4303.01,2
037430302,4303.02,0
037430400,4304.0,1
037430501,4305.01,1
037430502,4305.02,1
037430600,4306.0,1
037430701,4307.01,1
037430721,4307.21,1
037430723,4307.23,1
037430724,4307.24,1
037430801,4308.01,1
037430802,4308.02,1
037430803,4308.03,1
037430901,4309.01,0
037430902,4309.02,0
037431001,4310.01,0
037431002,4310.02,1
037431100,4311.0,0
037431200,4312.0,0
037431300,4313.0,0
037431400,4314.0,0
037431501,4315.01,0
037431502,4315.02,1
037431600,4316.0,1
037431700,4317.0,1
037431800,4318.0,1
037431900,4319.0,0
037432000,4320.0,0
037432101,4321.01,0
037432102,4321.02,1
037432201,4322.01,1
037432202,4322.02,1
037432300,4323.0,0
037432401,4324.01,-1
037432402,4324.02,0
037432500,4325.0,-1
037432601,4326.01,-1
037432602,4326.02,0
037432700,4327.0,0
037432801,4328.01,-1
037432802,4328.02,0
037432901,4329.01,0
037432902,4329.02,0
037433101,4331.01,0
037433102,4331.02,0
037433200,4332.0,0
