GEOID,Tract-Name,2019 Scores - 2010 Scores
037239701,2397.01,-4.0
037239702,2397.02,-5.0
037239801,2398.01,32.0
037239802,2398.02,-9.0
037240010,2400.1,-46.0
037240020,2400.2,-38.0
037240200,2402.0,47.0
037240300,2403.0,3.0
037240401,2404.01,2.0
037240402,2404.02,5.0
037240500,2405.0,-33.0
037240600,2406.0,27.0
037240700,2407.0,18.0
037240800,2408.0,-1.0
037240900,2409.0,24.0
037241001,2410.01,51.0
037241002,2410.02,36.0
037241110,2411.1,-22.0
037241120,2411.2,2.0
037241201,2412.01,8.0
037241202,2412.02,-2.0
037241300,2413.0,31.0
037241400,2414.0,44.0
037242000,2420.0,-23.0
037242100,2421.0,-6.0
037242200,2422.0,53.0
037242300,2423.0,-12.0
037242600,2426.0,28.0
037242700,2427.0,21.0
037243000,2430.0,14.0
037243100,2431.0,24.0
037261101,2611.01,-12.0
037261102,2611.02,7.0
037261200,2612.0,-30.0
037262100,2621.0,20.0
037262200,2622.0,-40.0
037262301,2623.01,-9.0
037262302,2623.02,0.0
037262303,2623.03,0.0
037262400,2624.0,0.0
037262501,2625.01,-43.0
037262601,2626.01,-20.0
037262604,2626.04,-10.0
037262704,2627.04,0.0
037262706,2627.06,14.0
037262802,2628.02,41.0
037264000,2640.0,0.0
037264102,2641.02,0.0
037264103,2641.03,100.0
037264301,2643.01,100.0
037264302,2643.02,-82.0
037265100,2651.0,-100.0
037265201,2652.01,100.0
037265202,2652.02,0.0
037265301,2653.01,41.0
037265303,2653.03,0.0
037265304,2653.04,0.0
037265305,2653.05,-100.0
037265410,2654.1,36.0
037265420,2654.2,0.0
037265510,2655.1,-20.0
037265520,2655.2,-69.0
037265601,2656.01,-34.0
037265602,2656.02,16.0
037265700,2657.0,20.0
037267100,2671.0,0.0
037267200,2672.0,3.0
037267300,2673.0,14.0
037267402,2674.02,-80.0
037267403,2674.03,100.0
037267404,2674.04,100.0
037267501,2675.01,-45.0
037267502,2675.02,-55.0
037267600,2676.0,42.0
037267700,2677.0,20.0
037267800,2678.0,0.0
037267901,2679.01,86.0
037267902,2679.02,-37.0
037269000,2690.0,-6.0
037269100,2691.0,-14.0
037269300,2693.0,2.0
037269500,2695.0,6.0
037269601,2696.01,27.0
037269602,2696.02,-53.0
037269700,2697.0,22.0
037269800,2698.0,43.0
037269903,2699.03,98.0
037269904,2699.04,80.0
037269905,2699.05,0.0
037269906,2699.06,0.0
037269907,2699.07,1.0
037270100,2701.0,-100.0
037270200,2702.0,13.0
037270300,2703.0,0.0
037271100,2711.0,-68.0
037271200,2712.0,-24.0
037271300,2713.0,6.0
037271400,2714.0,-40.0
037271500,2715.0,8.0
037271600,2716.0,-30.0
037271701,2717.01,-16.0
037271702,2717.02,49.0
037271801,2718.01,72.0
037271802,2718.02,-100.0
037271901,2719.01,45.0
037271902,2719.02,0.0
037272100,2721.0,-41.0
037272201,2722.01,24.0
037272202,2722.02,-47.0
037272301,2723.01,16.0
037272302,2723.02,-3.0
037273100,2731.0,-55.0
037273200,2732.0,-35.0
037273300,2733.0,0.0
037273402,2734.02,100.0
037273502,2735.02,-59.0
037273600,2736.0,-59.0
037273700,2737.0,31.0
037273800,2738.0,27.0
037273902,2739.02,-44.0
037274100,2741.0,-59.0
037274202,2742.02,-5.0
037275101,2751.01,46.0
037275102,2751.02,5.0
037275200,2752.0,2.0
037275302,2753.02,-6.0
037275311,2753.11,0.0
037275400,2754.0,-11.0
037275500,2755.0,23.0
037275602,2756.02,-12.0
037275603,2756.03,8.0
037276000,2760.0,-37.0
037276100,2761.0,-42.0
037276400,2764.0,21.0
037276500,2765.0,-5.0
037276601,2766.01,-14.0
037276603,2766.03,0.0
037276604,2766.04,-51.0
037277000,2770.0,22.0
037277100,2771.0,-27.0
037277200,2772.0,52.0
037277400,2774.0,44.0
037278001,2780.01,-61.0
037278102,2781.02,15.0
037291110,2911.1,37.0
037291120,2911.2,-29.0
037291130,2911.3,-18.0
037291210,2912.1,12.0
037291220,2912.2,-32.0
037291300,2913.0,39.0
037292000,2920.0,5.0
037293201,2932.01,6.0
037293202,2932.02,3.0
037293301,2933.01,-1.0
037293302,2933.02,-30.0
037293304,2933.04,21.0
037293306,2933.06,-69.0
037293307,2933.07,48.0
037294110,2941.1,-26.0
037294120,2941.2,3.0
037294200,2942.0,-10.0
037294301,2943.01,-27.0
037294302,2943.02,5.0
037294410,2944.1,-2.0
037294421,2944.21,-87.0
037294510,2945.1,5.0
037294520,2945.2,-6.0
037294610,2946.1,41.0
037294620,2946.2,23.0
037294701,2947.01,-21.0
037294810,2948.1,-6.0
037294820,2948.2,-37.0
037294830,2948.3,-16.0
037294900,2949.0,-12.0
037295103,2951.03,-39.0
037296210,2962.1,-63.0
037296220,2962.2,21.0
037296300,2963.0,5.0
037296401,2964.01,-12.0
037296402,2964.02,70.0
037296500,2965.0,-27.0
037296600,2966.0,0.0
037296901,2969.01,0.0
037296902,2969.02,-3.0
037297000,2970.0,-46.0
037297110,2971.1,-14.0
037297120,2971.2,-22.0
037297201,2972.01,-100.0
037297202,2972.02,11.0
037297300,2973.0,-16.0
037297400,2974.0,-39.0
037297500,2975.0,-13.0
037297601,2976.01,46.0
037297602,2976.02,-77.0
037300100,3001.0,14.0
037300200,3002.0,-33.0
037300301,3003.01,-49.0
037300400,3004.0,-36.0
037300501,3005.01,-52.0
037300502,3005.02,-14.0
037300600,3006.0,42.0
037300701,3007.01,-57.0
037300702,3007.02,-3.0
037300800,3008.0,-41.0
037300901,3009.01,-3.0
037300902,3009.02,97.0
037301000,3010.0,-4.0
037301100,3011.0,5.0
037301203,3012.03,7.0
037301204,3012.04,-50.0
037301205,3012.05,12.0
037301206,3012.06,-32.0
037301300,3013.0,-77.0
037301400,3014.0,18.0
037301501,3015.01,80.0
037301502,3015.02,17.0
037301601,3016.01,-18.0
037301602,3016.02,48.0
037301701,3017.01,12.0
037301702,3017.02,-13.0
037301801,3018.01,12.0
037301802,3018.02,13.0
037301900,3019.0,-41.0
037302002,3020.02,-82.0
037302003,3020.03,-73.0
037302004,3020.04,22.0
037302102,3021.02,31.0
037302103,3021.03,-42.0
037302104,3021.04,27.0
037302201,3022.01,-32.0
037302202,3022.02,4.0
037302301,3023.01,3.0
037302302,3023.02,-17.0
037302401,3024.01,-9.0
037302503,3025.03,3.0
037302504,3025.04,1.0
037302505,3025.05,0.0
037302506,3025.06,-32.0
037310100,3101.0,-41.0
037310201,3102.01,43.0
037310202,3102.02,86.0
037310300,3103.0,-15.0
037310400,3104.0,3.0
037310501,3105.01,-25.0
037310601,3106.01,-53.0
037310602,3106.02,57.0
037310701,3107.01,10.0
037310702,3107.02,48.0
037310703,3107.03,45.0
037310800,3108.0,63.0
037310900,3109.0,23.0
037311000,3110.0,40.0
037311100,3111.0,28.0
037311200,3112.0,-16.0
037311300,3113.0,-53.0
037311400,3114.0,-27.0
037311500,3115.0,36.0
037311600,3116.0,45.0
037311700,3117.0,100.0
037311801,3118.01,3.0
037311802,3118.02,75.0
037320000,3200.0,42.0
037320100,3201.0,-51.0
037320201,3202.01,57.0
037320202,3202.02,8.0
037320300,3203.0,-6.0
037400204,4002.04,5.0
037400205,4002.05,-29.0
037400206,4002.06,58.0
037400207,4002.07,-14.0
037400302,4003.02,22.0
037400304,4003.04,-40.0
037400402,4004.02,42.0
037400403,4004.03,32.0
037400404,4004.04,-11.0
037400501,4005.01,-23.0
037400602,4006.02,49.0
037400603,4006.03,-37.0
037400604,4006.04,52.0
037400800,4008.0,53.0
037400900,4009.0,-4.0
037401001,4010.01,20.0
037401002,4010.02,-7.0
037401101,4011.01,48.0
037401102,4011.02,49.0
037401201,4012.01,4.0
037401202,4012.02,42.0
037401203,4012.03,-35.0
037401303,4013.03,-67.0
037401304,4013.04,-53.0
037401311,4013.11,32.0
037401312,4013.12,-53.0
037401500,4015.0,40.0
037401601,4016.01,-14.0
037401602,4016.02,-72.0
037401603,4016.03,22.0
037401701,4017.01,-29.0
037401703,4017.03,10.0
037401704,4017.04,18.0
037401800,4018.0,-16.0
037401901,4019.01,72.0
037401902,4019.02,0.0
037402001,4020.01,-21.0
037402002,4020.02,-28.0
037402101,4021.01,-21.0
037402102,4021.02,-6.0
037402200,4022.0,-23.0
037402301,4023.01,-33.0
037402303,4023.03,38.0
037402304,4023.04,-34.0
037402402,4024.02,21.0
037402403,4024.03,65.0
037402404,4024.04,61.0
037402405,4024.05,-54.0
037402406,4024.06,5.0
037402501,4025.01,-53.0
037402502,4025.02,10.0
037402600,4026.0,40.0
037402702,4027.02,56.0
037402703,4027.03,-28.0
037402705,4027.05,-11.0
037402706,4027.06,-13.0
037402801,4028.01,11.0
037402803,4028.03,11.0
037402804,4028.04,23.0
037402902,4029.02,1.0
037402903,4029.03,12.0
037402904,4029.04,-11.0
037403000,4030.0,-5.0
037403200,4032.0,33.0
037403303,4033.03,-22.0
037403304,4033.04,-24.0
037403305,4033.05,88.0
037403312,4033.12,37.0
037403316,4033.16,-39.0
037403317,4033.17,-5.0
037403318,4033.18,10.0
037403319,4033.19,3.0
037403320,4033.2,-52.0
037403321,4033.21,-21.0
037403322,4033.22,-24.0
037403323,4033.23,-21.0
037403324,4033.24,0.0
037403325,4033.25,-11.0
037403401,4034.01,-16.0
037403402,4034.02,-6.0
037403403,4034.03,-38.0
037403404,4034.04,-28.0
037403405,4034.05,38.0
037403406,4034.06,50.0
037403407,4034.07,62.0
037403408,4034.08,15.0
037403500,4035.0,65.0
037403600,4036.0,18.0
037403702,4037.02,57.0
037403703,4037.03,10.0
037403721,4037.21,-30.0
037403722,4037.22,43.0
037403801,4038.01,-4.0
037403802,4038.02,-22.0
037403901,4039.01,-65.0
037403902,4039.02,25.0
037404000,4040.0,-37.0
037404100,4041.0,6.0
037404201,4042.01,23.0
037404202,4042.02,-20.0
037404301,4043.01,34.0
037404302,4043.02,-7.0
037404401,4044.01,18.0
037404402,4044.02,14.0
037404501,4045.01,13.0
037404503,4045.03,58.0
037404504,4045.04,16.0
037404600,4046.0,14.0
037404701,4047.01,27.0
037404702,4047.02,23.0
037404703,4047.03,-53.0
037404801,4048.01,30.0
037404802,4048.02,31.0
037404803,4048.03,26.0
037404901,4049.01,63.0
037404902,4049.02,-11.0
037404903,4049.03,58.0
037405001,4050.01,8.0
037405002,4050.02,-6.0
037405101,4051.01,30.0
037405102,4051.02,0.0
037405201,4052.01,11.0
037405202,4052.02,32.0
037405203,4052.03,8.0
037405301,4053.01,1.0
037405302,4053.02,-51.0
037405400,4054.0,24.0
037405500,4055.0,38.0
037405600,4056.0,-37.0
037405701,4057.01,34.0
037405702,4057.02,3.0
037405800,4058.0,-62.0
037405900,4059.0,34.0
037406000,4060.0,31.0
037406101,4061.01,25.0
037406102,4061.02,-7.0
037406200,4062.0,8.0
037406300,4063.0,19.0
037406402,4064.02,42.0
037406411,4064.11,16.0
037406412,4064.12,-14.0
037406500,4065.0,58.0
037406601,4066.01,-3.0
037406602,4066.02,6.0
037406701,4067.01,-31.0
037406702,4067.02,2.0
037406800,4068.0,27.0
037406901,4069.01,10.0
037406902,4069.02,36.0
037407001,4070.01,-63.0
037407002,4070.02,-1.0
037407101,4071.01,29.0
037407102,4071.02,-23.0
037407200,4072.0,-31.0
037407301,4073.01,19.0
037407302,4073.02,-87.0
037407400,4074.0,34.0
037407501,4075.01,-21.0
037407502,4075.02,5.0
037407601,4076.01,-11.0
037407602,4076.02,-38.0
037407701,4077.01,-82.0
037407702,4077.02,-30.0
037407801,4078.01,41.0
037407802,4078.02,29.0
037407900,4079.0,47.0
037408003,4080.03,-4.0
037408004,4080.04,21.0
037408005,4080.05,51.0
037408006,4080.06,16.0
037408133,4081.33,-4.0
037408134,4081.34,-39.0
037408135,4081.35,64.0
037408136,4081.36,46.0
037408137,4081.37,17.0
037408138,4081.38,-50.0
037408139,4081.39,-10.0
037408140,4081.4,-23.0
037408141,4081.41,5.0
037408202,4082.02,-68.0
037408211,4082.11,-13.0
037408212,4082.12,-10.0
037408301,4083.01,60.0
037408302,4083.02,-27.0
037408303,4083.03,-83.0
037408401,4084.01,5.0
037408402,4084.02,18.0
037408501,4085.01,-4.0
037408503,4085.03,-46.0
037408504,4085.04,62.0
037408505,4085.05,-62.0
037408623,4086.23,6.0
037408624,4086.24,38.0
037408625,4086.25,25.0
037408626,4086.26,-39.0
037408627,4086.27,33.0
037408628,4086.28,11.0
037408629,4086.29,90.0
037408630,4086.3,-19.0
037408631,4086.31,-19.0
037408703,4087.03,-4.0
037408704,4087.04,6.0
037408705,4087.05,-42.0
037408706,4087.06,-6.0
037408722,4087.22,-23.0
037408723,4087.23,-54.0
037408724,4087.24,-34.0
037408800,4088.0,22.0
037430002,4300.02,-14.0
037430003,4300.03,-36.0
037430101,4301.01,-44.0
037430102,4301.02,-25.0
037430200,4302.0,-85.0
037430301,4303.01,25.0
037430302,4303.02,-19.0
037430400,4304.0,7.0
037430501,4305.01,30.0
037430502,4305.02,74.0
037430600,4306.0,-10.0
037430701,4307.01,-31.0
037430721,4307.21,-15.0
037430723,4307.23,-71.0
037430724,4307.24,-75.0
037430801,4308.01,15.0
037430802,4308.02,30.0
037430803,4308.03,8.0
037430901,4309.01,4.0
037430902,4309.02,31.0
037431001,4310.01,31.0
037431002,4310.02,31.0
037431100,4311.0,-36.0
037431200,4312.0,23.0
037431300,4313.0,42.0
037431400,4314.0,-18.0
037431501,4315.01,-8.0
037431502,4315.02,-7.0
037431600,4316.0,-5.0
037431700,4317.0,0.0
037431800,4318.0,37.0
037431900,4319.0,-1.0
037432000,4320.0,21.0
037432101,4321.01,25.0
037432102,4321.02,72.0
037432201,4322.01,24.0
037432202,4322.02,-7.0
037432300,4323.0,-69.0
037432401,4324.01,-10.0
037432402,4324.02,14.0
037432500,4325.0,39.0
037432601,4326.01,-43.0
037432602,4326.02,-29.0
037432700,4327.0,19.0
037432801,4328.01,36.0
037432802,4328.02,-9.0
037432901,4329.01,-16.0
037432902,4329.02,-50.0
037433101,4331.01,-26.0
037433102,4331.02,10.0
037433200,4332.0,-13.0
037433302,4333.02,16.0
037433304,4333.04,48.0
037433305,4333.05,18.0
037433306,4333.06,-3.0
037433307,4333.07,22.0
037433401,4334.01,-33.0
037433402,4334.02,24.0
037433403,4334.03,28.0
037433501,4335.01,39.0
037433503,4335.03,33.0
037433504,4335.04,33.0
037433601,4336.01,5.0
037433602,4336.02,45.0
037433700,4337.0,48.0
037433801,4338.01,30.0
037433802,4338.02,-12.0
037433901,4339.01,1.0
037433902,4339.02,-28.0
037434001,4340.01,-46.0
037434003,4340.03,1.0
037434004,4340.04,-42.0
037460000,4600.0,-48.0
037460100,4601.0,6.0
037460200,4602.0,17.0
037460301,4603.01,30.0
037460302,4603.02,18.0
037460401,4604.01,-48.0
037460501,4605.01,-76.0
037460502,4605.02,15.0
037460600,4606.0,1.0
037460700,4607.0,18.0
037460800,4608.0,-6.0
037460900,4609.0,-18.0
037461000,4610.0,31.0
037461100,4611.0,-36.0
037461200,4612.0,-19.0
037461300,4613.0,11.0
037461400,4614.0,26.0
037461501,4615.01,53.0
037461502,4615.02,-53.0
037461600,4616.0,16.0
037461700,4617.0,50.0
037461901,4619.01,-23.0
037461902,4619.02,0.0
037462001,4620.01,14.0
037462002,4620.02,53.0
037462100,4621.0,1.0
037462201,4622.01,11.0
037462202,4622.02,52.0
037462301,4623.01,35.0
037462302,4623.02,0.0
037462400,4624.0,58.0
037462500,4625.0,-27.0
037462600,4626.0,4.0
037462700,4627.0,-18.0
037462800,4628.0,1.0
037462900,4629.0,37.0
037463000,4630.0,34.0
037463101,4631.01,61.0
037463102,4631.02,-31.0
037463200,4632.0,-42.0
037463300,4633.0,59.0
037463400,4634.0,9.0
037463500,4635.0,-56.0
037463601,4636.01,-13.0
037463602,4636.02,20.0
037463700,4637.0,72.0
037463800,4638.0,-100.0
037463900,4639.0,0.0
037464000,4640.0,-18.0
037464100,4641.0,-21.0
037464200,4642.0,45.0
037480002,4800.02,-1.0
037480011,4800.11,-22.0
037480012,4800.12,-14.0
037480101,4801.01,27.0
037480102,4801.02,11.0
037480201,4802.01,-13.0
037480202,4802.02,-43.0
037480302,4803.02,-9.0
037480303,4803.03,-38.0
037480304,4803.04,74.0
037480400,4804.0,-40.0
037480500,4805.0,-46.0
037480600,4806.0,14.0
037480702,4807.02,-20.0
037480703,4807.03,0.0
037480704,4807.04,-38.0
037480802,4808.02,86.0
037480803,4808.03,-8.0
037480804,4808.04,36.0
037480901,4809.01,46.0
037480902,4809.02,-71.0
037480903,4809.03,6.0
037481001,4810.01,-35.0
037481002,4810.02,22.0
037481101,4811.01,82.0
037481102,4811.02,-16.0
037481103,4811.03,-3.0
037481201,4812.01,51.0
037481202,4812.02,-15.0
037481300,4813.0,34.0
037481401,4814.01,27.0
037481402,4814.02,-6.0
037481500,4815.0,53.0
037481603,4816.03,32.0
037481604,4816.04,-8.0
037481605,4816.05,22.0
037481606,4816.06,-21.0
037481711,4817.11,19.0
037481712,4817.12,37.0
037481713,4817.13,-56.0
037481714,4817.14,2.0
037481800,4818.0,11.0
037481901,4819.01,-86.0
037481902,4819.02,-55.0
037482001,4820.01,26.0
037482002,4820.02,70.0
037482101,4821.01,19.0
037482102,4821.02,21.0
037482201,4822.01,-16.0
037482202,4822.02,-77.0
037482301,4823.01,17.0
037482303,4823.03,-40.0
037482304,4823.04,15.0
037482401,4824.01,-71.0
037482402,4824.02,14.0
037482502,4825.02,19.0
037482503,4825.03,39.0
037482521,4825.21,42.0
037482522,4825.22,-37.0
037482600,4826.0,35.0
037482701,4827.01,0.0
037482702,4827.02,-100.0
037482800,4828.0,5.0
037500100,5001.0,-33.0
037500201,5002.01,-28.0
037500202,5002.02,-10.0
037500300,5003.0,-27.0
037500402,5004.02,85.0
037500403,5004.03,45.0
037500404,5004.04,-55.0
037500500,5005.0,20.0
037500600,5006.0,-6.0
037500700,5007.0,-36.0
037500800,5008.0,-7.0
037500900,5009.0,-15.0
037501001,5010.01,-13.0
037501002,5010.02,-33.0
037501200,5012.0,17.0
037501300,5013.0,-14.0
037501400,5014.0,17.0
037501501,5015.01,-80.0
037501503,5015.03,-49.0
037501504,5015.04,9.0
037501600,5016.0,-29.0
037501700,5017.0,-37.0
037501802,5018.02,1.0
037501803,5018.03,-35.0
037501804,5018.04,19.0
037501900,5019.0,-3.0
037502003,5020.03,46.0
037502004,5020.04,-24.0
037502005,5020.05,-14.0
037502100,5021.0,34.0
037502200,5022.0,-12.0
037502301,5023.01,48.0
037502302,5023.02,-27.0
037502401,5024.01,-41.0
037502402,5024.02,-28.0
037502500,5025.0,55.0
037502601,5026.01,-56.0
037502602,5026.02,-8.0
037502700,5027.0,-10.0
037502801,5028.01,-8.0
037502802,5028.02,49.0
037502901,5029.01,37.0
037502902,5029.02,21.0
037503000,5030.0,-5.0
037503103,5031.03,-35.0
037503104,5031.04,55.0
037503105,5031.05,-27.0
037503106,5031.06,12.0
037503201,5032.01,-22.0
037503202,5032.02,-76.0
037503301,5033.01,-50.0
037503302,5033.02,51.0
037503401,5034.01,5.0
037503402,5034.02,21.0
037503501,5035.01,-41.0
037503502,5035.02,2.0
037503601,5036.01,12.0
037503602,5036.02,-41.0
037503701,5037.01,63.0
037503702,5037.02,0.0
037503703,5037.03,-24.0
037503801,5038.01,-15.0
037503802,5038.02,31.0
037503901,5039.01,-18.0
037503902,5039.02,14.0
037504001,5040.01,-3.0
037504002,5040.02,46.0
037504101,5041.01,-31.0
037504102,5041.02,55.0
037530003,5300.03,-53.0
037530004,5300.04,6.0
037530005,5300.05,21.0
037530006,5300.06,-17.0
037530101,5301.01,32.0
037530102,5301.02,0.0
037530202,5302.02,-47.0
037530203,5302.03,-21.0
037530204,5302.04,-27.0
037530301,5303.01,-57.0
037530302,5303.02,-37.0
037530400,5304.0,71.0
037530500,5305.0,0.0
037530601,5306.01,50.0
037530602,5306.02,19.0
037530700,5307.0,-14.0
037530801,5308.01,32.0
037530802,5308.02,-82.0
037530901,5309.01,0.0
037530902,5309.02,31.0
037531000,5310.0,-1.0
037531101,5311.01,-33.0
037531102,5311.02,59.0
037531201,5312.01,43.0
037531202,5312.02,-1.0
037531301,5313.01,43.0
037531302,5313.02,6.0
037531502,5315.02,-26.0
037531503,5315.03,49.0
037531504,5315.04,-28.0
037531602,5316.02,-15.0
037531603,5316.03,-66.0
037531604,5316.04,4.0
037531701,5317.01,0.0
037531702,5317.02,26.0
037531800,5318.0,-40.0
037531901,5319.01,-31.0
037531902,5319.02,-4.0
037532001,5320.01,-18.0
037532002,5320.02,-73.0
037532101,5321.01,-20.0
037532102,5321.02,45.0
037532200,5322.0,14.0
037532302,5323.02,-24.0
037532303,5323.03,-10.0
037532304,5323.04,4.0
037532400,5324.0,59.0
037532500,5325.0,-48.0
037532603,5326.03,-6.0
037532604,5326.04,28.0
037532605,5326.05,-6.0
037532606,5326.06,-11.0
037532700,5327.0,-20.0
037532800,5328.0,-70.0
037532900,5329.0,1.0
037533001,5330.01,-47.0
037533002,5330.02,24.0
037533103,5331.03,-8.0
037533104,5331.04,-3.0
037533105,5331.05,5.0
037533106,5331.06,-71.0
037533107,5331.07,-20.0
037533201,5332.01,43.0
037533202,5332.02,16.0
037533203,5332.03,14.0
037533300,5333.0,25.0
037533401,5334.01,31.0
037533402,5334.02,-48.0
037533403,5334.03,-10.0
037533501,5335.01,-27.0
037533502,5335.02,8.0
037533503,5335.03,-28.0
037533601,5336.01,21.0
037533602,5336.02,-9.0
037533603,5336.03,17.0
037533701,5337.01,-18.0
037533702,5337.02,49.0
037533703,5337.03,-19.0
037533803,5338.03,-12.0
037533804,5338.04,38.0
037533805,5338.05,-15.0
037533806,5338.06,45.0
037533901,5339.01,-4.0
037533902,5339.02,0.0
037534001,5340.01,-2.0
037534002,5340.02,-20.0
037534101,5341.01,-25.0
037534102,5341.02,4.0
037534201,5342.01,13.0
037534202,5342.02,-49.0
037534203,5342.03,30.0
037534301,5343.01,-11.0
037534302,5343.02,29.0
037534403,5344.03,37.0
037534404,5344.04,-42.0
037534405,5344.05,31.0
037534406,5344.06,-46.0
037534501,5345.01,-18.0
037534502,5345.02,-2.0
037534700,5347.0,11.0
037534802,5348.02,9.0
037534803,5348.03,18.0
037534804,5348.04,12.0
037534900,5349.0,23.0
037535001,5350.01,-16.0
037535002,5350.02,-7.0
037535101,5351.01,5.0
037535102,5351.02,38.0
037535200,5352.0,-22.0
037535300,5353.0,-5.0
037535400,5354.0,-18.0
037535501,5355.01,-18.0
037535502,5355.02,21.0
037535503,5355.03,-9.0
037535603,5356.03,-17.0
037535604,5356.04,9.0
037535605,5356.05,20.0
037535606,5356.06,63.0
037535607,5356.07,7.0
037535701,5357.01,26.0
037535702,5357.02,19.0
037535802,5358.02,-21.0
037535803,5358.03,-35.0
037535804,5358.04,22.0
037535901,5359.01,-4.0
037535902,5359.02,-61.0
037536000,5360.0,29.0
037536102,5361.02,-43.0
037536103,5361.03,22.0
037536104,5361.04,1.0
037536200,5362.0,0.0
037540000,5400.0,-6.0
037540101,5401.01,-17.0
037540102,5401.02,-34.0
037540201,5402.01,9.0
037540202,5402.02,13.0
037540203,5402.03,42.0
037540300,5403.0,-31.0
037540400,5404.0,15.0
037540501,5405.01,9.0
037540502,5405.02,-21.0
037540600,5406.0,-27.0
037540700,5407.0,-89.0
037540800,5408.0,-35.0
037540901,5409.01,12.0
037540902,5409.02,-14.0
037541001,5410.01,39.0
037541002,5410.02,-27.0
037541100,5411.0,2.0
037541200,5412.0,-34.0
037541300,5413.0,-36.0
037541400,5414.0,-16.0
037541500,5415.0,-22.0
037541603,5416.03,32.0
037541604,5416.04,37.0
037541605,5416.05,-1.0
037541606,5416.06,21.0
037541700,5417.0,-26.0
037541801,5418.01,32.0
037541802,5418.02,52.0
037542000,5420.0,3.0
037542103,5421.03,-37.0
037542104,5421.04,-7.0
037542105,5421.05,-5.0
037542106,5421.06,-8.0
037542200,5422.0,-2.0
037542401,5424.01,-22.0
037542402,5424.02,-3.0
037542501,5425.01,-65.0
037542502,5425.02,83.0
037542601,5426.01,5.0
037542602,5426.02,2.0
037542700,5427.0,5.0
037542800,5428.0,-24.0
037542900,5429.0,61.0
037543000,5430.0,-23.0
037543100,5431.0,29.0
037543201,5432.01,-21.0
037543202,5432.02,-23.0
037543304,5433.04,-59.0
037543305,5433.05,32.0
037543306,5433.06,47.0
037543321,5433.21,-20.0
037543322,5433.22,0.0
037543400,5434.0,42.0
037543501,5435.01,-3.0
037543502,5435.02,-27.0
037543503,5435.03,27.0
037543601,5436.01,-20.0
037543602,5436.02,-32.0
037543603,5436.03,-27.0
037543604,5436.04,26.0
037543701,5437.01,20.0
037543702,5437.02,-18.0
037543703,5437.03,72.0
037543801,5438.01,7.0
037543802,5438.02,33.0
037543903,5439.03,13.0
037543905,5439.05,61.0
037544001,5440.01,-22.0
037544002,5440.02,2.0
037550000,5500.0,43.0
037550100,5501.0,85.0
037550201,5502.01,-72.0
037550202,5502.02,-77.0
037550300,5503.0,17.0
037550400,5504.0,41.0
037550500,5505.0,64.0
037550601,5506.01,-7.0
037550602,5506.02,-18.0
037550700,5507.0,42.0
037550800,5508.0,26.0
037550901,5509.01,-5.0
037550902,5509.02,-23.0
037551000,5510.0,-51.0
037551101,5511.01,66.0
037551102,5511.02,36.0
037551201,5512.01,-2.0
037551202,5512.02,-46.0
037551300,5513.0,-48.0
037551401,5514.01,20.0
037551402,5514.02,-68.0
037551501,5515.01,-13.0
037551502,5515.02,-29.0
037551600,5516.0,63.0
037551700,5517.0,-65.0
037551800,5518.0,2.0
037551900,5519.0,27.0
037552001,5520.01,-26.0
037552002,5520.02,-10.0
037552100,5521.0,16.0
037552200,5522.0,9.0
037552301,5523.01,43.0
037552302,5523.02,28.0
037552400,5524.0,35.0
037552601,5526.01,16.0
037552602,5526.02,47.0
037552700,5527.0,25.0
037552800,5528.0,-17.0
037552900,5529.0,19.0
037553000,5530.0,-5.0
037553100,5531.0,-34.0
037553200,5532.0,-32.0
037553300,5533.0,56.0
037553400,5534.0,64.0
037553502,5535.02,-5.0
037553503,5535.03,34.0
037553504,5535.04,23.0
037553601,5536.01,-19.0
037553602,5536.02,-45.0
037553701,5537.01,27.0
037553702,5537.02,-18.0
037553801,5538.01,-29.0
037553802,5538.02,40.0
037553901,5539.01,13.0
037553902,5539.02,17.0
037554001,5540.01,72.0
037554002,5540.02,-10.0
037554101,5541.01,22.0
037554103,5541.03,82.0
037554104,5541.04,66.0
037554105,5541.05,61.0
037554201,5542.01,-27.0
037554203,5542.03,27.0
037554204,5542.04,-63.0
037554301,5543.01,-13.0
037554302,5543.02,35.0
037554403,5544.03,50.0
037554404,5544.04,41.0
037554405,5544.05,4.0
037554406,5544.06,-19.0
037554511,5545.11,-29.0
037554512,5545.12,-71.0
037554513,5545.13,-21.0
037554514,5545.14,-54.0
037554515,5545.15,-27.0
037554516,5545.16,49.0
037554517,5545.17,36.0
037554518,5545.18,-34.0
037554519,5545.19,11.0
037554521,5545.21,52.0
037554522,5545.22,-28.0
037554600,5546.0,13.0
037554700,5547.0,-5.0
037554801,5548.01,-22.0
037554802,5548.02,-37.0
037554900,5549.0,61.0
037555001,5550.01,-13.0
037555002,5550.02,-27.0
037555102,5551.02,-8.0
037555103,5551.03,28.0
037555104,5551.04,-25.0
037555202,5552.02,20.0
037555211,5552.11,-12.0
037555212,5552.12,-23.0
037570001,5700.01,-22.0
037570002,5700.02,-12.0
037570003,5700.03,13.0
037570100,5701.0,-61.0
037570202,5702.02,-33.0
037570203,5702.03,-6.0
037570204,5702.04,63.0
037570301,5703.01,-55.0
037570303,5703.03,14.0
037570304,5703.04,-22.0
037570402,5704.02,49.0
037570403,5704.03,-2.0
